file_name,network,station,instrument_type,station_lat,station_lon,station_elv,p_arrival_time,p_probability,s_arrival_time,s_probability
FN.KLF.00.BHZ | 2025-01-05T16:47:43.315583Z - 2025-01-05T16:48:43.315583Z,,,,,,,2025-01-05T16:48:13.800000Z,,2025-01-05T16:48:25.560000Z,
HE.KORF.00.CZ | 2025-01-30T13:18:33.735898Z - 2025-01-30T13:19:33.735898Z,,,,,,,2025-01-30T13:18:40.540050Z,,2025-01-30T13:19:14.631480Z,
UP.AAL.00.BHZ | 2025-01-30T13:18:13.014757Z - 2025-01-30T13:19:13.014757Z,,,,,,,2025-01-30T13:18:27.838840Z,,2025-01-30T13:18:52.694390Z,
FN.OUL.00.BHZ | 2025-01-30T09:38:24.536036Z - 2025-01-30T09:39:24.536036Z,,,,,,,2025-01-30T09:38:49.130000Z,,2025-01-30T09:39:06.560000Z,
FN.RANF.00.BHZ | 2025-01-30T09:39:05.227287Z - 2025-01-30T09:40:05.227287Z,,,,,,,,,2025-01-30T09:39:35.560000Z,
HE.FIA0.00.SHZ | 2025-01-30T09:38:56.219915Z - 2025-01-30T09:39:56.219915Z,,,,,,,2025-01-30T09:39:10.800000Z,,,
HE.KAF.00.BHZ | 2025-01-30T09:38:31.692810Z - 2025-01-30T09:39:31.692810Z,,,,,,,2025-01-30T09:38:59.980000Z,,2025-01-30T09:39:25.860000Z,
HE.KEF.00.BHZ | 2025-01-30T09:38:50.523333Z - 2025-01-30T09:39:50.523333Z,,,,,,,2025-01-30T09:38:56.880000Z,,2025-01-30T09:39:19.960000Z,
HE.KJNF.00.BHZ | 2025-01-30T09:38:36.460034Z - 2025-01-30T09:39:36.460034Z,,,,,,,2025-01-30T09:38:49.550000Z,,2025-01-30T09:39:06.920000Z,
HE.KPF.00.BHZ | 2025-01-30T09:39:02.268195Z - 2025-01-30T09:40:02.268195Z,,,,,,,2025-01-30T09:39:08.580000Z,,2025-01-30T09:39:39.760000Z,
HE.KU2.00.BHZ | 2025-01-30T09:39:16.080739Z - 2025-01-30T09:40:16.080739Z,,,,,,,,,2025-01-30T09:39:37.820000Z,
HE.NIF.00.BHZ | 2025-01-30T09:38:33.159408Z - 2025-01-30T09:39:33.159408Z,,,,,,,2025-01-30T09:38:51.780000Z,,2025-01-30T09:39:11.700000Z,
HE.OBF0.00.BHZ | 2025-01-30T09:38:05.300685Z - 2025-01-30T09:39:05.300685Z,,,,,,,2025-01-30T09:38:37.560000Z,,2025-01-30T09:38:47.140000Z,
HE.OBF3.00.BHZ | 2025-01-30T09:38:08.477342Z - 2025-01-30T09:39:08.477342Z,,,,,,,2025-01-30T09:38:42.580000Z,,2025-01-30T09:38:57.140000Z,
HE.OBF8.00.BHZ | 2025-01-30T09:38:29.402395Z - 2025-01-30T09:39:29.402395Z,,,,,,,2025-01-30T09:38:39.540000Z,,,
HE.OUF.00.BHZ | 2025-01-30T09:38:05.262443Z - 2025-01-30T09:39:05.262443Z,,,,,,,2025-01-30T09:38:33.930000Z,,2025-01-30T09:38:40.440000Z,
HE.RMF.00.BHZ | 2025-01-30T09:38:46.525387Z - 2025-01-30T09:39:46.525387Z,,,,,,,2025-01-30T09:39:06.650000Z,,2025-01-30T09:39:37.080000Z,
HE.SUF.00.BHZ | 2025-01-30T09:38:40.620892Z - 2025-01-30T09:39:40.620892Z,,,,,,,2025-01-30T09:38:50.180000Z,,,
HE.TOF.00.BHZ | 2025-01-30T09:39:16.952869Z - 2025-01-30T09:40:16.952869Z,,,,,,,,,2025-01-30T09:39:33.000000Z,
HE.TRE03.00.BHZ | 2025-01-30T09:38:44.277926Z - 2025-01-30T09:39:44.277926Z,,,,,,,,,2025-01-30T09:39:36.600000Z,
HE.VAF.00.BHZ | 2025-01-30T09:38:36.079281Z - 2025-01-30T09:39:36.079281Z,,,,,,,2025-01-30T09:38:49.080000Z,,2025-01-30T09:39:07.040000Z,
HE.FIA0.00.?HZ | 2025-02-04T11:34:30.467489Z - 2025-02-04T11:35:30.467489Z,,,,,,,2025-02-04T11:34:40.918470Z,,2025-02-04T11:34:49.502210Z,
HE.FIA1.00.?HZ | 2025-02-04T11:33:58.526324Z - 2025-02-04T11:34:58.526324Z,,,,,,,2025-02-04T11:34:40.954540Z,,2025-02-04T11:34:49.285810Z,
HE.HEL1.00.BHZ | 2025-02-04T11:34:32.800296Z - 2025-02-04T11:35:32.800296Z,,,,,,,,,2025-02-04T11:35:01.993610Z,
HE.KAF.00.?HZ | 2025-02-04T11:34:30.843246Z - 2025-02-04T11:35:30.843246Z,,,,,,,2025-02-04T11:34:52.087740Z,,2025-02-04T11:35:08.769720Z,
HE.KEF.00.?HZ | 2025-02-04T11:34:43.769045Z - 2025-02-04T11:35:43.769045Z,,,,,,,2025-02-04T11:34:57.442580Z,,2025-02-04T11:35:18.375180Z,
HE.KUNI.00.BHZ | 2025-02-04T11:34:41.201734Z - 2025-02-04T11:35:41.201734Z,,,,,,,2025-02-04T11:34:46.911280Z,,2025-02-04T11:34:59.462070Z,
HE.KY02.00.CZ | 2025-02-04T11:34:23.294766Z - 2025-02-04T11:35:23.294766Z,,,,,,,2025-02-04T11:34:30.932700Z,,2025-02-04T11:34:33.014380Z,
HE.LAUT.00.BHZ | 2025-02-04T11:34:11.271015Z - 2025-02-04T11:35:11.271015Z,,,,,,,2025-02-04T11:34:48.222400Z,,2025-02-04T11:35:02.768270Z,
HE.LOVF.00.CZ | 2025-02-04T11:34:02.077201Z - 2025-02-04T11:35:02.077201Z,,,,,,,2025-02-04T11:34:35.548940Z,,2025-02-04T11:34:41.039200Z,
HE.MEF.00.BHZ | 2025-02-04T11:34:45.181041Z - 2025-02-04T11:35:45.181041Z,,,,,,,2025-02-04T11:34:51.579140Z,,2025-02-04T11:35:08.057680Z,
HE.NUR.00.SHZ | 2025-02-04T11:34:21.617284Z - 2025-02-04T11:35:21.617284Z,,,,,,,2025-02-04T11:34:47.038700Z,,2025-02-04T11:35:00.166110Z,
HE.PVF.00.CZ | 2025-02-04T11:34:02.958516Z - 2025-02-04T11:35:02.958516Z,,,,,,,2025-02-04T11:34:36.976900Z,,2025-02-04T11:34:43.058040Z,
HE.RUF.00.BHZ | 2025-02-04T11:34:38.219793Z - 2025-02-04T11:35:38.219793Z,,,,,,,2025-02-04T11:34:50.155070Z,,2025-02-04T11:35:07.040490Z,
HE.SUF.00.BHZ | 2025-02-04T11:34:48.636230Z - 2025-02-04T11:35:48.636230Z,,,,,,,2025-02-04T11:35:02.367010Z,,2025-02-04T11:35:26.317280Z,
HE.TRE03.00.CZ | 2025-02-04T11:34:49.117197Z - 2025-02-04T11:35:49.117197Z,,,,,,,2025-02-04T11:34:54.497260Z,,2025-02-04T11:35:13.622230Z,
HE.TVF.00.BHZ | 2025-02-04T11:35:12.828716Z - 2025-02-04T11:36:12.828716Z,,,,,,,,,2025-02-04T11:35:27.918010Z,
HE.VJF.00.?HZ | 2025-02-04T11:34:22.673897Z - 2025-02-04T11:35:22.673897Z,,,,,,,2025-02-04T11:34:37.247720Z,,2025-02-04T11:34:43.587370Z,
HE.VUOS.00.BHZ | 2025-02-04T11:34:09.368876Z - 2025-02-04T11:35:09.368876Z,,,,,,,2025-02-04T11:34:46.007250Z,,2025-02-04T11:34:58.890190Z,
FN.KLF.00.BHZ | 2025-02-04T20:25:00.813796Z - 2025-02-04T20:26:00.813796Z,,,,,,,,,2025-02-04T20:25:19.520000Z,
FN.RAJF.00.BHZ | 2025-02-04T20:23:37.181325Z - 2025-02-04T20:24:37.181325Z,,,,,,,2025-02-04T20:24:06.680000Z,,2025-02-04T20:24:31.560000Z,
FN.RNF.00.BHZ | 2025-02-04T20:24:14.946019Z - 2025-02-04T20:25:14.946019Z,,,,,,,2025-02-04T20:24:33.960000Z,,,
HE.KEV.00.BHZ | 2025-02-04T20:23:21.049125Z - 2025-02-04T20:24:21.049125Z,,,,,,,2025-02-04T20:23:46.250000Z,,2025-02-04T20:23:58.360000Z,
FN.MSF.00.BHZ | 2025-02-04T20:05:37.200459Z - 2025-02-04T20:06:37.200459Z,,,,,,,,,2025-02-04T20:06:25.800000Z,
FN.OLKF.00.BHZ | 2025-02-04T20:05:37.475564Z - 2025-02-04T20:06:37.475564Z,,,,,,,2025-02-04T20:05:44.000000Z,,2025-02-04T20:06:13.260000Z,
FN.RAJF.00.BHZ | 2025-02-04T20:05:34.292910Z - 2025-02-04T20:06:34.292910Z,,,,,,,2025-02-04T20:05:42.830000Z,,2025-02-04T20:06:11.000000Z,
HE.HEF.00.BHZ | 2025-02-04T20:06:42.307261Z - 2025-02-04T20:07:42.307261Z,,,,,,,,,2025-02-04T20:06:53.680000Z,
HE.KEV.00.BHZ | 2025-02-04T20:06:12.255818Z - 2025-02-04T20:07:12.255818Z,,,,,,,,,2025-02-04T20:06:42.360000Z,
HE.KU6.00.BHZ | 2025-02-04T20:05:36.645051Z - 2025-02-04T20:06:36.645051Z,,,,,,,2025-02-04T20:05:44.840000Z,,2025-02-04T20:06:14.800000Z,
HE.VRF.00.BHZ | 2025-02-04T20:05:26.955859Z - 2025-02-04T20:06:26.955859Z,,,,,,,2025-02-04T20:05:34.230000Z,,,
FN.RAJF.00.BHZ | 2025-02-04T16:21:23.119950Z - 2025-02-04T16:22:23.119950Z,,,,,,,2025-02-04T16:21:52.580000Z,,2025-02-04T16:22:09.000000Z,
HE.HEF.00.BHZ | 2025-02-04T16:22:11.396139Z - 2025-02-04T16:23:11.396139Z,,,,,,,2025-02-04T16:22:17.280000Z,,2025-02-04T16:22:51.720000Z,
HE.KEV.00.BHZ | 2025-02-04T16:21:38.229719Z - 2025-02-04T16:22:38.229719Z,,,,,,,2025-02-04T16:21:54.200000Z,,2025-02-04T16:22:11.700000Z,
HE.KIF.00.BHZ | 2025-02-04T16:23:04.241883Z - 2025-02-04T16:24:04.241883Z,,,,,,,,,2025-02-04T16:23:18.120000Z,
HE.VRF.00.BHZ | 2025-02-04T16:21:30.420721Z - 2025-02-04T16:22:30.420721Z,,,,,,,2025-02-04T16:22:00.880000Z,,2025-02-04T16:22:22.640000Z,
FN.RAJF.00.BHZ | 2025-02-04T16:02:20.737382Z - 2025-02-04T16:03:20.737382Z,,,,,,,2025-02-04T16:02:43.980000Z,,2025-02-04T16:02:59.840000Z,
HE.HEF.00.BHZ | 2025-02-04T16:03:34.072400Z - 2025-02-04T16:04:34.072400Z,,,,,,,,,2025-02-04T16:03:43.400000Z,
HE.KEV.00.BHZ | 2025-02-04T16:02:21.508379Z - 2025-02-04T16:03:21.508379Z,,,,,,,2025-02-04T16:02:45.600000Z,,2025-02-04T16:03:02.960000Z,
HE.VRF.00.BHZ | 2025-02-04T16:02:44.158326Z - 2025-02-04T16:03:44.158326Z,,,,,,,,,2025-02-04T16:03:15.680000Z,
HE.HEL1.00.BHZ | 2025-01-30T09:04:14.456534Z - 2025-01-30T09:05:14.456534Z,,,,,,,2025-01-30T09:04:59.100980Z,,2025-01-30T09:05:01.408120Z,
HE.HEL5.00.BHZ | 2025-01-30T09:04:26.378839Z - 2025-01-30T09:05:26.378839Z,,,,,,,2025-01-30T09:04:57.843100Z,,2025-01-30T09:04:59.186860Z,
HE.KUNI.00.BHZ | 2025-01-30T09:04:39.758506Z - 2025-01-30T09:05:39.758506Z,,,,,,,2025-01-30T09:04:59.916140Z,,2025-01-30T09:05:02.915760Z,
HE.LAUT.00.BHZ | 2025-01-30T09:04:31.779651Z - 2025-01-30T09:05:31.779651Z,,,,,,,2025-01-30T09:04:58.784390Z,,2025-01-30T09:05:00.884270Z,
HE.LOVF.00.CZ | 2025-01-30T09:05:05.735611Z - 2025-01-30T09:06:05.735611Z,,,,,,,2025-01-30T09:05:12.207590Z,,2025-01-30T09:05:24.054710Z,
HE.MEF.00.BHZ | 2025-01-30T09:04:43.079632Z - 2025-01-30T09:05:43.079632Z,,,,,,,2025-01-30T09:04:57.901530Z,,2025-01-30T09:04:59.347530Z,
HE.NUR.00.SHZ | 2025-01-30T09:04:33.348145Z - 2025-01-30T09:05:33.348145Z,,,,,,,2025-01-30T09:05:02.610520Z,,2025-01-30T09:05:07.422960Z,
HE.PVF.00.CZ | 2025-01-30T09:04:47.740682Z - 2025-01-30T09:05:47.740682Z,,,,,,,2025-01-30T09:05:09.755390Z,,2025-01-30T09:05:19.594120Z,
HE.RSUO.00.BHZ | 2025-01-30T09:04:45.853228Z - 2025-01-30T09:05:45.853228Z,,,,,,,2025-01-30T09:04:59.376830Z,,2025-01-30T09:05:01.737550Z,
HE.TVF.00.BHZ | 2025-01-30T09:04:58.042714Z - 2025-01-30T09:05:58.042714Z,,,,,,,2025-01-30T09:05:09.059680Z,,2025-01-30T09:05:18.484110Z,
HE.VUOS.00.BHZ | 2025-01-30T09:04:23.707681Z - 2025-01-30T09:05:23.707681Z,,,,,,,2025-01-30T09:05:01.156590Z,,2025-01-30T09:05:05.091120Z,
HE.ECKF.00.CZ | 2025-02-04T11:45:26.837472Z - 2025-02-04T11:46:26.837472Z,,,,,,,2025-02-04T11:46:01.101660Z,,2025-02-04T11:46:19.044030Z,
HE.FIA0.00.?HZ | 2025-02-04T11:46:08.536399Z - 2025-02-04T11:47:08.536399Z,,,,,,,,,2025-02-04T11:46:42.878570Z,
HE.FIA1.00.?HZ | 2025-02-04T11:45:51.765717Z - 2025-02-04T11:46:51.765717Z,,,,,,,,,2025-02-04T11:46:43.453040Z,
HE.HEL5.00.BHZ | 2025-02-04T11:45:30.306899Z - 2025-02-04T11:46:30.306899Z,,,,,,,,,2025-02-04T11:46:19.740340Z,
HE.KEF.00.?HZ | 2025-02-04T11:45:58.067355Z - 2025-02-04T11:46:58.067355Z,,,,,,,,,2025-02-04T11:46:41.442400Z,
HE.KORF.00.CZ | 2025-02-04T11:45:18.261465Z - 2025-02-04T11:46:18.261465Z,,,,,,,2025-02-04T11:45:46.535140Z,,2025-02-04T11:45:53.974310Z,
HE.KPF.00.BHZ | 2025-02-04T11:45:47.288431Z - 2025-02-04T11:46:47.288431Z,,,,,,,2025-02-04T11:46:00.247720Z,,2025-02-04T11:46:17.431260Z,
HE.LOVF.00.CZ | 2025-02-04T11:45:52.585071Z - 2025-02-04T11:46:52.585071Z,,,,,,,,,2025-02-04T11:46:40.580700Z,
HE.MEF.00.BHZ | 2025-02-04T11:45:37.210854Z - 2025-02-04T11:46:37.210854Z,,,,,,,,,2025-02-04T11:46:14.537360Z,
HE.NUR.00.SHZ | 2025-02-04T11:46:02.719275Z - 2025-02-04T11:47:02.719275Z,,,,,,,,,2025-02-04T11:46:15.697510Z,
HE.PVF.00.CZ | 2025-02-04T11:45:45.131873Z - 2025-02-04T11:46:45.131873Z,,,,,,,2025-02-04T11:46:10.133980Z,,2025-02-04T11:46:33.974340Z,
HE.RAF.00.BHZ | 2025-02-04T11:45:35.261415Z - 2025-02-04T11:46:35.261415Z,,,,,,,2025-02-04T11:45:46.361890Z,,2025-02-04T11:45:53.187220Z,
HE.TRE03.00.CZ | 2025-02-04T11:45:39.502432Z - 2025-02-04T11:46:39.502432Z,,,,,,,2025-02-04T11:46:03.686760Z,,2025-02-04T11:46:23.385530Z,
HE.TVF.00.BHZ | 2025-02-04T11:45:43.951316Z - 2025-02-04T11:46:43.951316Z,,,,,,,2025-02-04T11:45:52.692970Z,,2025-02-04T11:46:03.999440Z,
HE.VUOS.00.BHZ | 2025-02-04T11:45:44.899213Z - 2025-02-04T11:46:44.899213Z,,,,,,,,,2025-02-04T11:46:24.396450Z,
UP.AAL.00.BHZ | 2025-02-04T11:45:37.977213Z - 2025-02-04T11:46:37.977213Z,,,,,,,,,2025-02-04T11:46:13.504880Z,
FN.KLF.00.BHZ | 2025-02-05T12:00:12.126989Z - 2025-02-05T12:01:12.126989Z,,,,,,,2025-02-05T12:00:27.480000Z,,2025-02-05T12:01:02.200000Z,
FN.MSF.00.BHZ | 2025-02-05T11:59:50.357362Z - 2025-02-05T12:00:50.357362Z,,,,,,,2025-02-05T12:00:16.520000Z,,2025-02-05T12:00:39.480000Z,
FN.OLKF.00.BHZ | 2025-02-05T11:59:34.938861Z - 2025-02-05T12:00:34.938861Z,,,,,,,2025-02-05T12:00:09.200000Z,,2025-02-05T12:00:26.000000Z,
FN.OUL.00.BHZ | 2025-02-05T12:00:30.762312Z - 2025-02-05T12:01:30.762312Z,,,,,,,,,2025-02-05T12:01:19.560000Z,
FN.RAJF.00.BHZ | 2025-02-05T11:59:53.143350Z - 2025-02-05T12:00:53.143350Z,,,,,,,2025-02-05T12:00:06.920000Z,,2025-02-05T12:00:23.160000Z,
FN.RANF.00.BHZ | 2025-02-05T11:59:58.198350Z - 2025-02-05T12:00:58.198350Z,,,,,,,2025-02-05T12:00:22.680000Z,,2025-02-05T12:00:50.120000Z,
FN.RNF.00.BHZ | 2025-02-05T12:00:14.687609Z - 2025-02-05T12:01:14.687609Z,,,,,,,2025-02-05T12:00:20.080000Z,,2025-02-05T12:00:46.960000Z,
HE.HEF.00.BHZ | 2025-02-05T12:00:13.953399Z - 2025-02-05T12:01:13.953399Z,,,,,,,2025-02-05T12:00:29.680000Z,,2025-02-05T12:01:06.480000Z,
HE.KEV.00.BHZ | 2025-02-05T12:00:14.401757Z - 2025-02-05T12:01:14.401757Z,,,,,,,2025-02-05T12:00:27.660000Z,,2025-02-05T12:01:02.040000Z,
HE.KIF.00.BHZ | 2025-02-05T12:00:33.847815Z - 2025-02-05T12:01:33.847815Z,,,,,,,2025-02-05T12:00:46.480000Z,,,
HE.KU1.00.BHZ | 2025-02-05T11:59:43.326328Z - 2025-02-05T12:00:43.326328Z,,,,,,,2025-02-05T12:00:21.620000Z,,,
HE.KU2.00.BHZ | 2025-02-05T11:59:50.582428Z - 2025-02-05T12:00:50.582428Z,,,,,,,2025-02-05T12:00:21.820000Z,,,
HE.KU6.00.BHZ | 2025-02-05T11:59:46.162148Z - 2025-02-05T12:00:46.162148Z,,,,,,,2025-02-05T12:00:13.680000Z,,2025-02-05T12:00:33.560000Z,
HE.TOF.00.BHZ | 2025-02-05T12:00:17.013516Z - 2025-02-05T12:01:17.013516Z,,,,,,,2025-02-05T12:00:31.430000Z,,2025-02-05T12:01:07.120000Z,
HE.VRF.00.BHZ | 2025-02-05T11:59:42.993446Z - 2025-02-05T12:00:42.993446Z,,,,,,,2025-02-05T11:59:51.760000Z,,2025-02-05T11:59:56.940000Z,
FN.KLF.00.BHZ | 2025-01-30T12:05:40.089879Z - 2025-01-30T12:06:40.089879Z,,,,,,,2025-01-30T12:05:52.430000Z,,2025-01-30T12:06:14.920000Z,
FN.OLKF.00.BHZ | 2025-01-30T12:05:59.515146Z - 2025-01-30T12:06:59.515146Z,,,,,,,2025-01-30T12:06:10.580000Z,,,
FN.OUL.00.BHZ | 2025-01-30T12:05:43.102771Z - 2025-01-30T12:06:43.102771Z,,,,,,,2025-01-30T12:05:55.240000Z,,2025-01-30T12:06:20.840000Z,
FN.RAJF.00.BHZ | 2025-01-30T12:06:44.378344Z - 2025-01-30T12:07:44.378344Z,,,,,,,,,2025-01-30T12:07:15.200000Z,
FN.RANF.00.BHZ | 2025-01-30T12:05:46.311389Z - 2025-01-30T12:06:46.311389Z,,,,,,,2025-01-30T12:05:57.680000Z,,2025-01-30T12:06:25.160000Z,
FN.RNF.00.BHZ | 2025-01-30T12:05:32.143903Z - 2025-01-30T12:06:32.143903Z,,,,,,,2025-01-30T12:05:54.080000Z,,2025-01-30T12:06:20.000000Z,
HE.HEF.00.BHZ | 2025-01-30T12:06:29.222001Z - 2025-01-30T12:07:29.222001Z,,,,,,,,,2025-01-30T12:06:45.600000Z,
HE.KJNF.00.BHZ | 2025-01-30T12:05:35.255047Z - 2025-01-30T12:06:35.255047Z,,,,,,,2025-01-30T12:06:15.160000Z,,,
HE.KU2.00.BHZ | 2025-01-30T12:05:32.819526Z - 2025-01-30T12:06:32.819526Z,,,,,,,2025-01-30T12:06:07.860000Z,,,
HE.OBF0.00.BHZ | 2025-01-30T12:05:22.450279Z - 2025-01-30T12:06:22.450279Z,,,,,,,2025-01-30T12:05:52.160000Z,,2025-01-30T12:06:15.300000Z,
HE.OBF3.00.BHZ | 2025-01-30T12:05:32.201142Z - 2025-01-30T12:06:32.201142Z,,,,,,,2025-01-30T12:05:50.080000Z,,2025-01-30T12:06:12.980000Z,
HE.OBF8.00.BHZ | 2025-01-30T12:05:32.796568Z - 2025-01-30T12:06:32.796568Z,,,,,,,2025-01-30T12:05:51.880000Z,,2025-01-30T12:06:14.980000Z,
HE.OUF.00.BHZ | 2025-01-30T12:05:47.813842Z - 2025-01-30T12:06:47.813842Z,,,,,,,2025-01-30T12:05:55.880000Z,,2025-01-30T12:06:22.200000Z,
HE.SUF.00.BHZ | 2025-01-30T12:05:58.448662Z - 2025-01-30T12:06:58.448662Z,,,,,,,2025-01-30T12:06:22.200000Z,,,
HE.TOF.00.BHZ | 2025-01-30T12:05:24.449350Z - 2025-01-30T12:06:24.449350Z,,,,,,,2025-01-30T12:05:41.520000Z,,2025-01-30T12:05:55.520000Z,
HE.VAF.00.BHZ | 2025-01-30T12:06:03.338326Z - 2025-01-30T12:07:03.338326Z,,,,,,,2025-01-30T12:06:09.030000Z,,2025-01-30T12:06:47.080000Z,
HE.VRF.00.BHZ | 2025-01-30T12:06:34.163189Z - 2025-01-30T12:07:34.163189Z,,,,,,,,,2025-01-30T12:06:58.880000Z,
HE.ECKF.00.BHZ | 2025-01-30T12:31:09.674123Z - 2025-01-30T12:32:09.674123Z,,,,,,,2025-01-30T12:31:26.260000Z,,,
HE.FIA0.00.SHZ | 2025-01-30T12:30:56.092833Z - 2025-01-30T12:31:56.092833Z,,,,,,,2025-01-30T12:31:05.400000Z,,,
HE.KAF.00.BHZ | 2025-01-30T12:30:36.491665Z - 2025-01-30T12:31:36.491665Z,,,,,,,2025-01-30T12:31:08.980000Z,,,
HE.KEF.00.BHZ | 2025-01-30T12:30:41.619186Z - 2025-01-30T12:31:41.619186Z,,,,,,,2025-01-30T12:30:59.830000Z,,,
HE.KPF.00.BHZ | 2025-01-30T12:30:05.458964Z - 2025-01-30T12:31:05.458964Z,,,,,,,2025-01-30T12:30:57.230000Z,,,
HE.KY17.00.BHZ | 2025-01-30T12:30:32.538742Z - 2025-01-30T12:31:32.538742Z,,,,,,,2025-01-30T12:31:16.420000Z,,,
HE.OBF8.00.BHZ | 2025-01-30T12:32:00.362979Z - 2025-01-30T12:33:00.362979Z,,,,,,,,,2025-01-30T12:32:05.460000Z,
HE.RAF.00.BHZ | 2025-01-30T12:30:24.727412Z - 2025-01-30T12:31:24.727412Z,,,,,,,2025-01-30T12:31:01.530000Z,,,
HE.SUF.00.BHZ | 2025-01-30T12:30:35.233362Z - 2025-01-30T12:31:35.233362Z,,,,,,,2025-01-30T12:31:15.090000Z,,,
HE.TRE03.00.BHZ | 2025-01-30T12:30:33.028677Z - 2025-01-30T12:31:33.028677Z,,,,,,,2025-01-30T12:30:48.880000Z,,2025-01-30T12:30:53.960000Z,
HE.VAF.00.BHZ | 2025-01-30T12:31:07.408912Z - 2025-01-30T12:32:07.408912Z,,,,,,,2025-01-30T12:31:12.830000Z,,2025-01-30T12:31:34.740000Z,
HE.VJF.00.BHZ | 2025-01-30T12:31:40.855046Z - 2025-01-30T12:32:40.855046Z,,,,,,,,,2025-01-30T12:31:47.180000Z,
FN.KLF.00.BHZ | 2025-01-30T13:03:19.025367Z - 2025-01-30T13:04:19.025367Z,,,,,,,2025-01-30T13:03:38.340000Z,,2025-01-30T13:04:05.920000Z,
FN.OUL.00.BHZ | 2025-01-30T13:03:27.948698Z - 2025-01-30T13:04:27.948698Z,,,,,,,2025-01-30T13:03:34.400000Z,,,
FN.RANF.00.BHZ | 2025-01-30T13:03:25.665740Z - 2025-01-30T13:04:25.665740Z,,,,,,,2025-01-30T13:03:41.040000Z,,2025-01-30T13:04:12.400000Z,
FN.RNF.00.BHZ | 2025-01-30T13:03:54.393892Z - 2025-01-30T13:04:54.393892Z,,,,,,,,,2025-01-30T13:04:10.760000Z,
HE.HEF.00.BHZ | 2025-01-30T13:04:05.681200Z - 2025-01-30T13:05:05.681200Z,,,,,,,,,2025-01-30T13:04:38.480000Z,
HE.KAF.00.BHZ | 2025-01-30T13:04:08.877020Z - 2025-01-30T13:05:08.877020Z,,,,,,,,,2025-01-30T13:04:47.360000Z,
HE.KU1.00.BHZ | 2025-01-30T13:03:46.093345Z - 2025-01-30T13:04:46.093345Z,,,,,,,2025-01-30T13:03:56.170000Z,,,
HE.OBF0.00.BHZ | 2025-01-30T13:03:23.327404Z - 2025-01-30T13:04:23.327404Z,,,,,,,2025-01-30T13:03:28.660000Z,,,
HE.OBF3.00.BHZ | 2025-01-30T13:02:57.954044Z - 2025-01-30T13:03:57.954044Z,,,,,,,2025-01-30T13:03:27.870000Z,,2025-01-30T13:03:50.420000Z,
HE.OUF.00.BHZ | 2025-01-30T13:03:21.640936Z - 2025-01-30T13:04:21.640936Z,,,,,,,2025-01-30T13:03:32.330000Z,,2025-01-30T13:03:56.800000Z,
HE.SUF.00.BHZ | 2025-01-30T13:03:39.900850Z - 2025-01-30T13:04:39.900850Z,,,,,,,,,2025-01-30T13:04:31.380000Z,
HE.TOF.00.BHZ | 2025-01-30T13:03:06.637348Z - 2025-01-30T13:04:06.637348Z,,,,,,,2025-01-30T13:03:26.130000Z,,2025-01-30T13:03:47.320000Z,
HE.ECKF.00.CZ | 2025-01-30T11:32:03.116577Z - 2025-01-30T11:33:03.116577Z,,,,,,,2025-01-30T11:32:16.749150Z,,2025-01-30T11:32:35.113850Z,
HE.FIA0.00.?HZ | 2025-01-30T11:32:07.527677Z - 2025-01-30T11:33:07.527677Z,,,,,,,2025-01-30T11:32:27.688210Z,,2025-01-30T11:32:53.909980Z,
HE.FIA1.00.?HZ | 2025-01-30T11:32:07.225634Z - 2025-01-30T11:33:07.225634Z,,,,,,,2025-01-30T11:32:27.739340Z,,2025-01-30T11:32:53.909980Z,
HE.KEF.00.?HZ | 2025-01-30T11:32:19.849673Z - 2025-01-30T11:33:19.849673Z,,,,,,,2025-01-30T11:32:27.739340Z,,2025-01-30T11:32:54.072730Z,
HE.KORF.00.CZ | 2025-01-30T11:31:45.673523Z - 2025-01-30T11:32:45.673523Z,,,,,,,2025-01-30T11:32:01.813240Z,,2025-01-30T11:32:09.184910Z,
HE.KPF.00.BHZ | 2025-01-30T11:31:50.172879Z - 2025-01-30T11:32:50.172879Z,,,,,,,2025-01-30T11:32:15.389510Z,,2025-01-30T11:32:32.549360Z,
HE.MEF.00.BHZ | 2025-01-30T11:31:46.499422Z - 2025-01-30T11:32:46.499422Z,,,,,,,2025-01-30T11:32:11.257750Z,,2025-01-30T11:32:25.239320Z,
HE.PVF.00.CZ | 2025-01-30T11:32:17.904562Z - 2025-01-30T11:33:17.904562Z,,,,,,,,,2025-01-30T11:32:45.788190Z,
HE.RAF.00.BHZ | 2025-01-30T11:31:49.822008Z - 2025-01-30T11:32:49.822008Z,,,,,,,2025-01-30T11:32:01.813240Z,,2025-01-30T11:32:09.348510Z,
HE.TRE03.00.CZ | 2025-01-30T11:31:48.297929Z - 2025-01-30T11:32:48.297929Z,,,,,,,2025-01-30T11:32:17.710020Z,,2025-01-30T11:32:36.274100Z,
HE.TVF.00.BHZ | 2025-01-30T11:31:23.733588Z - 2025-01-30T11:32:23.733588Z,,,,,,,2025-01-30T11:32:06.803620Z,,2025-01-30T11:32:17.183710Z,
HE.VUOS.00.BHZ | 2025-01-30T11:32:24.435286Z - 2025-01-30T11:33:24.435286Z,,,,,,,,,2025-01-30T11:32:36.812620Z,
